in s,C4 in V
-5.139812E-03,9.54980E-02
-5.139720E-03,9.50098E-02
-5.139628E-03,9.59863E-02
-5.139536E-03,9.35449E-02
-5.139444E-03,9.50098E-02
-5.139352E-03,9.59863E-02
-5.139260E-03,9.50098E-02
-5.139168E-03,9.69629E-02
-5.139076E-03,9.50098E-02
-5.138984E-03,9.59863E-02
-5.138892E-03,9.59863E-02
-5.138800E-03,9.64746E-02
-5.138708E-03,9.50098E-02
-5.138616E-03,9.69629E-02
-5.138524E-03,9.54980E-02
-5.138432E-03,9.64746E-02
-5.138340E-03,9.54980E-02
-5.138248E-03,9.54980E-02
-5.138156E-03,9.45215E-02
-5.138064E-03,9.40332E-02
-5.137972E-03,9.30566E-02
-5.137880E-03,9.20801E-02
-5.137788E-03,9.15918E-02
-5.137696E-03,9.15918E-02
-5.137604E-03,9.06152E-02
-5.137512E-03,9.06152E-02
-5.137420E-03,9.06152E-02
-5.137328E-03,9.11035E-02
-5.137236E-03,8.81738E-02
-5.137144E-03,8.91504E-02
-5.137052E-03,8.91504E-02
-5.136960E-03,8.96387E-02
-5.136868E-03,8.96387E-02
-5.136776E-03,9.06152E-02
-5.136684E-03,8.96387E-02
-5.136592E-03,9.06152E-02
-5.136500E-03,9.30566E-02
-5.136408E-03,9.20801E-02
-5.136316E-03,9.11035E-02
-5.136224E-03,9.15918E-02
-5.136132E-03,9.15918E-02
-5.136040E-03,9.20801E-02
-5.135948E-03,9.20801E-02
-5.135856E-03,9.35449E-02
-5.135764E-03,9.11035E-02
-5.135672E-03,9.01270E-02
-5.135580E-03,8.91504E-02
-5.135488E-03,9.11035E-02
-5.135396E-03,8.91504E-02
-5.135304E-03,8.96387E-02
-5.135212E-03,8.71973E-02
-5.135120E-03,8.71973E-02
-5.135028E-03,8.71973E-02
-5.134936E-03,8.67090E-02
-5.134844E-03,8.71973E-02
-5.134752E-03,8.67090E-02
-5.134660E-03,8.52441E-02
-5.134568E-03,8.57324E-02
-5.134476E-03,8.37793E-02
-5.134384E-03,8.37793E-02
-5.134292E-03,8.52441E-02
-5.134200E-03,8.32910E-02
-5.134108E-03,8.52441E-02
-5.134016E-03,8.62207E-02
-5.133924E-03,8.67090E-02
-5.133832E-03,8.71973E-02
-5.133740E-03,8.62207E-02
-5.133648E-03,8.57324E-02
-5.133556E-03,8.81738E-02
-5.133464E-03,8.96387E-02
-5.133372E-03,8.81738E-02
-5.133280E-03,8.81738E-02
-5.133188E-03,8.76855E-02
-5.133096E-03,8.76855E-02
-5.133004E-03,8.81738E-02
-5.132912E-03,8.67090E-02
-5.132820E-03,8.71973E-02
-5.132728E-03,8.62207E-02
-5.132636E-03,8.52441E-02
-5.132544E-03,8.37793E-02
-5.132452E-03,8.23145E-02
-5.132360E-03,8.18262E-02
-5.132268E-03,8.18262E-02
-5.132176E-03,8.28027E-02
-5.132084E-03,8.13379E-02
-5.131992E-03,8.13379E-02
-5.131900E-03,8.18262E-02
-5.131808E-03,8.03613E-02
-5.131716E-03,7.93848E-02
-5.131624E-03,8.13379E-02
-5.131532E-03,8.08496E-02
-5.131440E-03,7.93848E-02
-5.131348E-03,8.13379E-02
-5.131256E-03,8.13379E-02
-5.131164E-03,8.18262E-02
-5.131072E-03,8.28027E-02
-5.130980E-03,8.37793E-02
-5.130888E-03,8.32910E-02
-5.130796E-03,8.23145E-02
-5.130704E-03,8.42676E-02
-5.130612E-03,8.42676E-02
-5.130520E-03,8.32910E-02
-5.130428E-03,8.42676E-02
-5.130336E-03,8.37793E-02
-5.130244E-03,8.47559E-02
-5.130152E-03,8.08496E-02
-5.130060E-03,8.23145E-02
-5.129968E-03,8.18262E-02
-5.129876E-03,8.08496E-02
-5.129784E-03,8.08496E-02
-5.129692E-03,7.88965E-02
-5.129600E-03,7.84082E-02
-5.129508E-03,7.74316E-02
-5.129416E-03,7.59668E-02
-5.129324E-03,7.64551E-02
-5.129232E-03,7.54785E-02
-5.129140E-03,7.64551E-02
-5.129048E-03,7.54785E-02
-5.128956E-03,7.54785E-02
-5.128864E-03,7.74316E-02
-5.128772E-03,7.79199E-02
-5.128680E-03,7.84082E-02
-5.128588E-03,7.64551E-02
-5.128496E-03,8.08496E-02
-5.128404E-03,7.93848E-02
-5.128312E-03,8.03613E-02
-5.128220E-03,7.84082E-02
-5.128128E-03,7.84082E-02
-5.128036E-03,7.93848E-02
-5.127944E-03,8.08496E-02
-5.127852E-03,7.98730E-02
-5.127760E-03,7.93848E-02
-5.127668E-03,7.93848E-02
-5.127576E-03,7.93848E-02
-5.127484E-03,7.88965E-02
-5.127392E-03,7.93848E-02
-5.127300E-03,7.69434E-02
-5.127208E-03,7.84082E-02
-5.127116E-03,7.69434E-02
-5.127024E-03,7.74316E-02
-5.126932E-03,7.59668E-02
-5.126840E-03,7.54785E-02
-5.126748E-03,7.30371E-02
-5.126656E-03,7.45020E-02
-5.126564E-03,7.25488E-02
-5.126472E-03,7.40137E-02
-5.126380E-03,6.96191E-02
-5.126288E-03,7.25488E-02
-5.126196E-03,7.25488E-02
-5.126104E-03,7.40137E-02
-5.126012E-03,7.35254E-02
-5.125920E-03,7.54785E-02
-5.125828E-03,7.30371E-02
-5.125736E-03,7.40137E-02
-5.125644E-03,7.45020E-02
-5.125552E-03,7.40137E-02
-5.125460E-03,7.30371E-02
-5.125368E-03,7.59668E-02
-5.125276E-03,7.74316E-02
-5.125184E-03,7.54785E-02
-5.125092E-03,7.49902E-02
-5.125000E-03,7.59668E-02
-5.124908E-03,7.54785E-02
-5.124816E-03,7.64551E-02
-5.124724E-03,7.40137E-02
-5.124632E-03,7.40137E-02
-5.124540E-03,7.30371E-02
-5.124448E-03,7.20605E-02
-5.124356E-03,7.25488E-02
-5.124264E-03,7.20605E-02
-5.124172E-03,7.05957E-02
-5.124080E-03,7.10840E-02
-5.123988E-03,7.05957E-02
-5.123896E-03,7.30371E-02
-5.123804E-03,6.96191E-02
-5.123712E-03,6.91309E-02
-5.123620E-03,6.96191E-02
-5.123528E-03,6.91309E-02
-5.123436E-03,6.86426E-02
-5.123344E-03,6.96191E-02
-5.123252E-03,7.20605E-02
-5.123160E-03,6.96191E-02
-5.123068E-03,7.10840E-02
-5.122976E-03,7.30371E-02
-5.122884E-03,7.10840E-02
-5.122792E-03,7.15723E-02
-5.122700E-03,7.30371E-02
-5.122608E-03,7.35254E-02
-5.122516E-03,7.25488E-02
-5.122424E-03,7.20605E-02
-5.122332E-03,7.25488E-02
-5.122240E-03,7.20605E-02
-5.122148E-03,6.91309E-02
-5.122056E-03,7.01074E-02
-5.121964E-03,6.86426E-02
-5.121872E-03,6.81543E-02
-5.121780E-03,6.86426E-02
-5.121688E-03,6.57129E-02
-5.121596E-03,6.66895E-02
-5.121504E-03,6.62012E-02
-5.121412E-03,6.66895E-02
-5.121320E-03,6.76660E-02
-5.121228E-03,6.62012E-02
-5.121136E-03,6.71777E-02
-5.121044E-03,6.62012E-02
-5.120952E-03,6.81543E-02
-5.120860E-03,6.66895E-02
-5.120768E-03,6.81543E-02
-5.120676E-03,6.66895E-02
-5.120584E-03,6.86426E-02
-5.120492E-03,6.96191E-02
-5.120400E-03,6.86426E-02
-5.120308E-03,6.81543E-02
-5.120216E-03,6.91309E-02
-5.120124E-03,6.76660E-02
-5.120032E-03,6.81543E-02
-5.119940E-03,6.81543E-02
-5.119848E-03,6.96191E-02
-5.119756E-03,6.96191E-02
-5.119664E-03,6.71777E-02
-5.119572E-03,6.66895E-02
-5.119480E-03,6.47363E-02
-5.119388E-03,6.66895E-02
-5.119296E-03,6.57129E-02
-5.119204E-03,6.52246E-02
-5.119112E-03,6.57129E-02
-5.119020E-03,6.32715E-02
-5.118928E-03,6.37598E-02
-5.118836E-03,6.32715E-02
-5.118744E-03,6.22949E-02
-5.118652E-03,6.27832E-02
-5.118560E-03,6.13184E-02
-5.118468E-03,6.32715E-02
-5.118376E-03,6.27832E-02
-5.118284E-03,6.22949E-02
-5.118192E-03,6.32715E-02
-5.118100E-03,6.32715E-02
-5.118008E-03,6.22949E-02
-5.117916E-03,6.37598E-02
-5.117824E-03,6.37598E-02
-5.117732E-03,6.22949E-02
-5.117640E-03,6.57129E-02
-5.117548E-03,6.52246E-02
-5.117456E-03,6.37598E-02
-5.117364E-03,6.62012E-02
-5.117272E-03,6.47363E-02
-5.117180E-03,6.47363E-02
-5.117088E-03,6.42480E-02
-5.116996E-03,6.47363E-02
-5.116904E-03,6.47363E-02
-5.116812E-03,6.37598E-02
-5.116720E-03,6.32715E-02
-5.116628E-03,6.32715E-02
-5.116536E-03,6.22949E-02
-5.116444E-03,6.13184E-02
-5.116352E-03,6.18066E-02
-5.116260E-03,5.93652E-02
-5.116168E-03,6.13184E-02
-5.116076E-03,6.08301E-02
-5.115984E-03,6.13184E-02
-5.115892E-03,5.93652E-02
-5.115800E-03,5.88770E-02
-5.115708E-03,5.98535E-02
-5.115616E-03,5.98535E-02
-5.115524E-03,6.03418E-02
-5.115432E-03,5.93652E-02
-5.115340E-03,5.98535E-02
-5.115248E-03,6.13184E-02
-5.115156E-03,5.98535E-02
-5.115064E-03,5.98535E-02
-5.114972E-03,5.88770E-02
-5.114880E-03,6.13184E-02
-5.114788E-03,6.18066E-02
-5.114696E-03,6.18066E-02
-5.114604E-03,6.13184E-02
-5.114512E-03,6.03418E-02
-5.114420E-03,5.93652E-02
-5.114328E-03,5.98535E-02
-5.114236E-03,6.03418E-02
-5.114144E-03,6.13184E-02
-5.114052E-03,5.98535E-02
-5.113960E-03,6.03418E-02
-5.113868E-03,5.93652E-02
-5.113776E-03,5.88770E-02
-5.113684E-03,5.83887E-02
-5.113592E-03,5.59473E-02
-5.113500E-03,5.83887E-02
-5.113408E-03,5.74121E-02
-5.113316E-03,5.64355E-02
-5.113224E-03,5.79004E-02
-5.113132E-03,5.64355E-02
-5.113040E-03,5.79004E-02
-5.112948E-03,5.74121E-02
-5.112856E-03,5.59473E-02
-5.112764E-03,5.83887E-02
-5.112672E-03,5.83887E-02
-5.112580E-03,5.74121E-02
-5.112488E-03,5.59473E-02
-5.112396E-03,5.93652E-02
-5.112304E-03,5.88770E-02
-5.112212E-03,5.64355E-02
-5.112120E-03,5.64355E-02
-5.112028E-03,5.74121E-02
-5.111936E-03,5.64355E-02
-5.111844E-03,5.69238E-02
-5.111752E-03,5.64355E-02
-5.111660E-03,5.74121E-02
-5.111568E-03,5.74121E-02
-5.111476E-03,5.69238E-02
-5.111384E-03,5.64355E-02
-5.111292E-03,5.59473E-02
-5.111200E-03,5.54590E-02
-5.111108E-03,5.59473E-02
-5.111016E-03,5.49707E-02
-5.110924E-03,5.35059E-02
-5.110832E-03,5.59473E-02
-5.110740E-03,5.49707E-02
-5.110648E-03,5.54590E-02
-5.110556E-03,5.44824E-02
-5.110464E-03,5.49707E-02
-5.110372E-03,5.49707E-02
-5.110280E-03,5.25293E-02
-5.110188E-03,5.30176E-02
-5.110096E-03,5.39941E-02
-5.110004E-03,5.54590E-02
-5.109912E-03,5.30176E-02
-5.109820E-03,5.30176E-02
-5.109728E-03,5.54590E-02
-5.109636E-03,5.44824E-02
-5.109544E-03,5.39941E-02
-5.109452E-03,5.35059E-02
-5.109360E-03,5.39941E-02
-5.109268E-03,5.35059E-02
-5.109176E-03,5.35059E-02
-5.109084E-03,5.39941E-02
-5.108992E-03,5.25293E-02
-5.108900E-03,5.39941E-02
-5.108808E-03,5.49707E-02
-5.108716E-03,5.15527E-02
-5.108624E-03,5.10645E-02
-5.108532E-03,5.39941E-02
-5.108440E-03,5.20410E-02
-5.108348E-03,5.20410E-02
-5.108256E-03,5.20410E-02
-5.108164E-03,5.15527E-02
-5.108072E-03,5.25293E-02
-5.107980E-03,5.05762E-02
-5.107888E-03,5.15527E-02
-5.107796E-03,5.10645E-02
-5.107704E-03,5.25293E-02
-5.107612E-03,4.91113E-02
-5.107520E-03,5.15527E-02
-5.107428E-03,5.05762E-02
-5.107336E-03,5.10645E-02
-5.107244E-03,4.81348E-02
-5.107152E-03,5.25293E-02
-5.107060E-03,5.20410E-02
-5.106968E-03,5.00879E-02
-5.106876E-03,5.10645E-02
-5.106784E-03,5.25293E-02
-5.106692E-03,5.20410E-02
-5.106600E-03,5.35059E-02
-5.106508E-03,5.05762E-02
-5.106416E-03,4.95996E-02
-5.106324E-03,4.91113E-02
-5.106232E-03,5.05762E-02
-5.106140E-03,5.05762E-02
-5.106048E-03,4.86230E-02
-5.105956E-03,5.15527E-02
-5.105864E-03,4.91113E-02
-5.105772E-03,4.95996E-02
-5.105680E-03,5.00879E-02
-5.105588E-03,4.86230E-02
-5.105496E-03,4.81348E-02
-5.105404E-03,4.86230E-02
-5.105312E-03,4.81348E-02
-5.105220E-03,4.66699E-02
-5.105128E-03,4.71582E-02
-5.105036E-03,4.86230E-02
-5.104944E-03,5.00879E-02
-5.104852E-03,4.76465E-02
-5.104760E-03,4.61816E-02
-5.104668E-03,4.71582E-02
-5.104576E-03,4.91113E-02
-5.104484E-03,4.76465E-02
-5.104392E-03,4.71582E-02
-5.104300E-03,4.61816E-02
-5.104208E-03,4.86230E-02
-5.104116E-03,5.00879E-02
-5.104024E-03,4.76465E-02
-5.103932E-03,4.71582E-02
-5.103840E-03,4.52051E-02
-5.103748E-03,4.76465E-02
-5.103656E-03,4.71582E-02
-5.103564E-03,4.71582E-02
-5.103472E-03,4.71582E-02
-5.103380E-03,4.76465E-02
-5.103288E-03,4.56934E-02
-5.103196E-03,4.56934E-02
-5.103104E-03,4.66699E-02
-5.103012E-03,4.42285E-02
-5.102920E-03,4.56934E-02
-5.102828E-03,4.52051E-02
-5.102736E-03,4.52051E-02
-5.102644E-03,4.66699E-02
-5.102552E-03,4.52051E-02
-5.102460E-03,4.52051E-02
-5.102368E-03,4.52051E-02
-5.102276E-03,4.37402E-02
-5.102184E-03,4.56934E-02
-5.102092E-03,4.52051E-02
-5.102000E-03,4.61816E-02
-5.101908E-03,4.66699E-02
-5.101816E-03,4.52051E-02
-5.101724E-03,4.47168E-02
-5.101632E-03,4.56934E-02
-5.101540E-03,4.71582E-02
-5.101448E-03,4.52051E-02
-5.101356E-03,4.47168E-02
-5.101264E-03,4.66699E-02
-5.101172E-03,4.66699E-02
-5.101080E-03,4.47168E-02
-5.100988E-03,4.52051E-02
-5.100896E-03,4.52051E-02
-5.100804E-03,4.52051E-02
-5.100712E-03,4.37402E-02
-5.100620E-03,4.32520E-02
-5.100528E-03,4.37402E-02
-5.100436E-03,4.47168E-02
-5.100344E-03,4.27637E-02
-5.100252E-03,4.17871E-02
-5.100160E-03,4.32520E-02
-5.100068E-03,4.17871E-02
-5.099976E-03,4.17871E-02
-5.099884E-03,4.17871E-02
-5.099792E-03,4.08105E-02
-5.099700E-03,4.12988E-02
-5.099608E-03,4.27637E-02
-5.099516E-03,4.27637E-02
-5.099424E-03,4.12988E-02
-5.099332E-03,4.32520E-02
-5.099240E-03,4.37402E-02
-5.099148E-03,4.17871E-02
-5.099056E-03,4.22754E-02
-5.098964E-03,4.32520E-02
-5.098872E-03,4.22754E-02
-5.098780E-03,4.17871E-02
-5.098688E-03,4.22754E-02
-5.098596E-03,4.32520E-02
-5.098504E-03,4.27637E-02
-5.098412E-03,4.17871E-02
-5.098320E-03,4.27637E-02
-5.098228E-03,4.17871E-02
-5.098136E-03,4.27637E-02
-5.098044E-03,4.17871E-02
-5.097952E-03,4.08105E-02
-5.097860E-03,4.17871E-02
-5.097768E-03,3.98340E-02
-5.097676E-03,4.12988E-02
-5.097584E-03,4.08105E-02
-5.097492E-03,3.88574E-02
-5.097400E-03,4.08105E-02
-5.097308E-03,4.08105E-02
-5.097216E-03,3.98340E-02
-5.097124E-03,4.03223E-02
-5.097032E-03,3.88574E-02
-5.096940E-03,3.98340E-02
-5.096848E-03,3.88574E-02
-5.096756E-03,3.73926E-02
-5.096664E-03,3.98340E-02
-5.096572E-03,3.83691E-02
-5.096480E-03,4.03223E-02
-5.096388E-03,4.12988E-02
-5.096296E-03,4.03223E-02
-5.096204E-03,3.98340E-02
-5.096112E-03,3.98340E-02
-5.096020E-03,4.03223E-02
-5.095928E-03,3.93457E-02
-5.095836E-03,3.83691E-02
-5.095744E-03,4.03223E-02
-5.095652E-03,3.88574E-02
-5.095560E-03,3.88574E-02
-5.095468E-03,3.78809E-02
-5.095376E-03,3.98340E-02
-5.095284E-03,3.83691E-02
-5.095192E-03,4.03223E-02
-5.095100E-03,3.78809E-02
-5.095008E-03,3.83691E-02
-5.094916E-03,3.78809E-02
-5.094824E-03,3.98340E-02
-5.094732E-03,3.78809E-02
-5.094640E-03,3.64160E-02
-5.094548E-03,3.78809E-02
-5.094456E-03,3.78809E-02
-5.094364E-03,3.73926E-02
-5.094272E-03,3.78809E-02
-5.094180E-03,3.64160E-02
-5.094088E-03,3.88574E-02
-5.093996E-03,4.03223E-02
-5.093904E-03,3.69043E-02
-5.093812E-03,3.73926E-02
-5.093720E-03,3.64160E-02
-5.093628E-03,3.78809E-02
-5.093536E-03,3.83691E-02
-5.093444E-03,3.93457E-02
-5.093352E-03,3.73926E-02
-5.093260E-03,3.78809E-02
-5.093168E-03,3.78809E-02
-5.093076E-03,3.64160E-02
-5.092984E-03,3.88574E-02
-5.092892E-03,3.78809E-02
-5.092800E-03,3.59277E-02
-5.092708E-03,3.88574E-02
-5.092616E-03,3.59277E-02
-5.092524E-03,3.59277E-02
-5.092432E-03,3.44629E-02
-5.092340E-03,3.54395E-02
-5.092248E-03,3.34863E-02
-5.092156E-03,3.59277E-02
-5.092064E-03,3.54395E-02
-5.091972E-03,3.64160E-02
-5.091880E-03,3.39746E-02
-5.091788E-03,3.44629E-02
-5.091696E-03,3.78809E-02
-5.091604E-03,3.39746E-02
-5.091512E-03,3.29980E-02
-5.091420E-03,3.34863E-02
-5.091328E-03,3.49512E-02
-5.091236E-03,3.34863E-02
-5.091144E-03,3.64160E-02
-5.091052E-03,3.54395E-02
-5.090960E-03,3.59277E-02
-5.090868E-03,3.64160E-02
-5.090776E-03,3.78809E-02
-5.090684E-03,3.73926E-02
-5.090592E-03,3.59277E-02
-5.090500E-03,3.44629E-02
-5.090408E-03,3.44629E-02
-5.090316E-03,3.54395E-02
-5.090224E-03,3.64160E-02
-5.090132E-03,3.34863E-02
-5.090040E-03,3.44629E-02
-5.089948E-03,3.44629E-02
-5.089856E-03,3.39746E-02
-5.089764E-03,3.54395E-02
-5.089672E-03,3.44629E-02
-5.089580E-03,3.25098E-02
-5.089488E-03,3.34863E-02
-5.089396E-03,3.39746E-02
-5.089304E-03,3.34863E-02
-5.089212E-03,3.29980E-02
-5.089120E-03,3.34863E-02
-5.089028E-03,3.29980E-02
-5.088936E-03,3.10449E-02
-5.088844E-03,3.15332E-02
-5.088752E-03,3.29980E-02
-5.088660E-03,3.25098E-02
-5.088568E-03,3.29980E-02
-5.088476E-03,3.34863E-02
-5.088384E-03,3.44629E-02
-5.088292E-03,3.49512E-02
-5.088200E-03,3.29980E-02
-5.088108E-03,3.44629E-02
-5.088016E-03,3.34863E-02
-5.087924E-03,3.29980E-02
-5.087832E-03,3.29980E-02
-5.087740E-03,3.25098E-02
-5.087648E-03,3.29980E-02
-5.087556E-03,3.64160E-02
-5.087464E-03,3.10449E-02
-5.087372E-03,3.25098E-02
-5.087280E-03,3.29980E-02
-5.087188E-03,3.20215E-02
-5.087096E-03,3.39746E-02
-5.087004E-03,3.10449E-02
-5.086912E-03,3.10449E-02
-5.086820E-03,3.25098E-02
-5.086728E-03,3.29980E-02
-5.086636E-03,3.10449E-02
-5.086544E-03,3.15332E-02
-5.086452E-03,3.20215E-02
-5.086360E-03,3.20215E-02
-5.086268E-03,3.15332E-02
-5.086176E-03,3.25098E-02
-5.086084E-03,3.15332E-02
-5.085992E-03,3.20215E-02
-5.085900E-03,3.10449E-02
-5.085808E-03,3.29980E-02
-5.085716E-03,3.29980E-02
-5.085624E-03,3.10449E-02
-5.085532E-03,3.29980E-02
-5.085440E-03,3.39746E-02
-5.085348E-03,3.29980E-02
-5.085256E-03,3.39746E-02
-5.085164E-03,3.29980E-02
-5.085072E-03,3.25098E-02
-5.084980E-03,3.20215E-02
-5.084888E-03,3.34863E-02
-5.084796E-03,3.15332E-02
-5.084704E-03,3.00684E-02
-5.084612E-03,3.25098E-02
-5.084520E-03,3.20215E-02
-5.084428E-03,3.20215E-02
-5.084336E-03,3.05566E-02
-5.084244E-03,3.10449E-02
-5.084152E-03,3.20215E-02
-5.084060E-03,3.10449E-02
-5.083968E-03,2.95801E-02
-5.083876E-03,3.05566E-02
-5.083784E-03,3.05566E-02
-5.083692E-03,3.05566E-02
-5.083600E-03,3.20215E-02
-5.083508E-03,2.76270E-02
-5.083416E-03,2.90918E-02
-5.083324E-03,3.10449E-02
-5.083232E-03,3.10449E-02
-5.083140E-03,3.05566E-02
-5.083048E-03,3.05566E-02
-5.082956E-03,3.00684E-02
-5.082864E-03,3.05566E-02
-5.082772E-03,3.10449E-02
-5.082680E-03,3.10449E-02
-5.082588E-03,3.10449E-02
-5.082496E-03,3.10449E-02
-5.082404E-03,2.95801E-02
-5.082312E-03,3.25098E-02
-5.082220E-03,2.95801E-02
-5.082128E-03,2.90918E-02
-5.082036E-03,2.86035E-02
-5.081944E-03,2.90918E-02
-5.081852E-03,2.95801E-02
-5.081760E-03,2.95801E-02
-5.081668E-03,2.90918E-02
-5.081576E-03,2.86035E-02
-5.081484E-03,2.90918E-02
-5.081392E-03,2.81152E-02
-5.081300E-03,2.86035E-02
-5.081208E-03,2.71387E-02
-5.081116E-03,2.81152E-02
-5.081024E-03,2.90918E-02
-5.080932E-03,2.81152E-02
-5.080840E-03,2.71387E-02
-5.080748E-03,2.90918E-02
-5.080656E-03,2.90918E-02
-5.080564E-03,2.86035E-02
-5.080472E-03,2.76270E-02
-5.080380E-03,2.90918E-02
-5.080288E-03,2.76270E-02
-5.080196E-03,2.81152E-02
-5.080104E-03,3.05566E-02
-5.080012E-03,2.95801E-02
-5.079920E-03,3.00684E-02
-5.079828E-03,2.90918E-02
-5.079736E-03,2.90918E-02
-5.079644E-03,2.86035E-02
-5.079552E-03,2.95801E-02
-5.079460E-03,2.90918E-02
-5.079368E-03,2.95801E-02
-5.079276E-03,2.71387E-02
-5.079184E-03,3.00684E-02
-5.079092E-03,2.76270E-02
-5.079000E-03,2.90918E-02
-5.078908E-03,2.86035E-02
-5.078816E-03,2.66504E-02
-5.078724E-03,2.86035E-02
-5.078632E-03,2.86035E-02
-5.078540E-03,2.61621E-02
-5.078448E-03,2.81152E-02
-5.078356E-03,2.71387E-02
-5.078264E-03,2.66504E-02
-5.078172E-03,2.81152E-02
-5.078080E-03,2.76270E-02
-5.077988E-03,2.81152E-02
-5.077896E-03,2.90918E-02
-5.077804E-03,2.61621E-02
-5.077712E-03,2.56738E-02
-5.077620E-03,2.90918E-02
-5.077528E-03,2.90918E-02
-5.077436E-03,2.61621E-02
-5.077344E-03,2.76270E-02
-5.077252E-03,2.90918E-02
-5.077160E-03,2.86035E-02
-5.077068E-03,2.86035E-02
-5.076976E-03,2.90918E-02
-5.076884E-03,2.81152E-02
-5.076792E-03,2.90918E-02
-5.076700E-03,2.86035E-02
-5.076608E-03,2.86035E-02
-5.076516E-03,2.71387E-02
-5.076424E-03,2.71387E-02
-5.076332E-03,2.71387E-02
-5.076240E-03,2.71387E-02
-5.076148E-03,2.71387E-02
-5.076056E-03,2.61621E-02
-5.075964E-03,2.71387E-02
-5.075872E-03,2.76270E-02
-5.075780E-03,2.56738E-02
-5.075688E-03,2.61621E-02
-5.075596E-03,2.66504E-02
-5.075504E-03,2.66504E-02
-5.075412E-03,2.71387E-02
-5.075320E-03,2.81152E-02
-5.075228E-03,2.81152E-02
-5.075136E-03,2.76270E-02
-5.075044E-03,2.66504E-02
-5.074952E-03,2.71387E-02
-5.074860E-03,2.71387E-02
-5.074768E-03,2.76270E-02
-5.074676E-03,2.81152E-02
-5.074584E-03,2.76270E-02
-5.074492E-03,2.76270E-02
-5.074400E-03,2.71387E-02
-5.074308E-03,2.76270E-02
-5.074216E-03,2.86035E-02
-5.074124E-03,2.76270E-02
-5.074032E-03,2.81152E-02
-5.073940E-03,2.66504E-02
-5.073848E-03,2.81152E-02
-5.073756E-03,2.56738E-02
-5.073664E-03,2.76270E-02
-5.073572E-03,2.66504E-02
-5.073480E-03,2.51855E-02
-5.073388E-03,2.66504E-02
-5.073296E-03,2.46973E-02
-5.073204E-03,2.71387E-02
-5.073112E-03,2.56738E-02
-5.073020E-03,2.81152E-02
-5.072928E-03,2.56738E-02
-5.072836E-03,2.56738E-02
-5.072744E-03,2.46973E-02
-5.072652E-03,2.61621E-02
-5.072560E-03,2.51855E-02
-5.072468E-03,2.56738E-02
-5.072376E-03,2.66504E-02
-5.072284E-03,2.71387E-02
-5.072192E-03,2.76270E-02
-5.072100E-03,2.56738E-02
-5.072008E-03,2.76270E-02
-5.071916E-03,2.71387E-02
-5.071824E-03,2.66504E-02
-5.071732E-03,2.66504E-02
-5.071640E-03,2.61621E-02
-5.071548E-03,2.61621E-02
-5.071456E-03,2.71387E-02
-5.071364E-03,2.66504E-02
-5.071272E-03,2.71387E-02
-5.071180E-03,2.76270E-02
-5.071088E-03,2.66504E-02
-5.070996E-03,2.51855E-02
-5.070904E-03,2.71387E-02
-5.070812E-03,2.61621E-02
-5.070720E-03,2.81152E-02
-5.070628E-03,2.56738E-02
-5.070536E-03,2.56738E-02
-5.070444E-03,2.42090E-02
-5.070352E-03,2.56738E-02
-5.070260E-03,2.42090E-02
-5.070168E-03,2.61621E-02
-5.070076E-03,2.37207E-02
-5.069984E-03,2.66504E-02
-5.069892E-03,2.42090E-02
-5.069800E-03,2.51855E-02
-5.069708E-03,2.66504E-02
-5.069616E-03,2.56738E-02
-5.069524E-03,2.61621E-02
-5.069432E-03,2.56738E-02
-5.069340E-03,2.61621E-02
-5.069248E-03,2.51855E-02
-5.069156E-03,2.61621E-02
-5.069064E-03,2.56738E-02
-5.068972E-03,2.61621E-02
-5.068880E-03,2.71387E-02
-5.068788E-03,2.71387E-02
-5.068696E-03,2.56738E-02
-5.068604E-03,2.66504E-02
-5.068512E-03,2.56738E-02
-5.068420E-03,2.61621E-02
-5.068328E-03,2.56738E-02
-5.068236E-03,2.51855E-02
-5.068144E-03,2.56738E-02
-5.068052E-03,2.37207E-02
-5.067960E-03,2.56738E-02
-5.067868E-03,2.37207E-02
-5.067776E-03,2.42090E-02
-5.067684E-03,2.42090E-02
-5.067592E-03,2.66504E-02
-5.067500E-03,2.37207E-02
-5.067408E-03,2.32324E-02
-5.067316E-03,2.56738E-02
-5.067224E-03,2.56738E-02
-5.067132E-03,2.42090E-02
-5.067040E-03,2.61621E-02
-5.066948E-03,2.46973E-02
-5.066856E-03,2.61621E-02
-5.066764E-03,2.51855E-02
-5.066672E-03,2.71387E-02
-5.066580E-03,2.56738E-02
-5.066488E-03,2.56738E-02
-5.066396E-03,2.61621E-02
-5.066304E-03,2.61621E-02
-5.066212E-03,2.76270E-02
-5.066120E-03,2.71387E-02
-5.066028E-03,2.71387E-02
-5.065936E-03,2.66504E-02
-5.065844E-03,2.46973E-02
-5.065752E-03,2.56738E-02
-5.065660E-03,2.42090E-02
-5.065568E-03,2.56738E-02
-5.065476E-03,2.56738E-02
-5.065384E-03,2.46973E-02
-5.065292E-03,2.32324E-02
-5.065200E-03,2.51855E-02
-5.065108E-03,2.37207E-02
-5.065016E-03,2.46973E-02
-5.064924E-03,2.42090E-02
-5.064832E-03,2.46973E-02
-5.064740E-03,2.56738E-02
-5.064648E-03,2.27441E-02
-5.064556E-03,2.42090E-02
-5.064464E-03,2.42090E-02
-5.064372E-03,2.71387E-02
-5.064280E-03,2.37207E-02
-5.064188E-03,2.42090E-02
